"전출지별","전입지별","성별","연령별","항목","단위","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년",
"경상북도","제주특별자치도","계","70 - 74세","이동자수","명","10","13","10","16","13","18",
"경상북도","제주특별자치도","계","70 - 74세","순이동자수","명","-5","6","4","1","-5","3",
"경상북도","제주특별자치도","계","75 - 79세","이동자수","명","10","8","8","15","13","14",
"경상북도","제주특별자치도","계","75 - 79세","순이동자수","명","5","-1","0","7","1","8",
"경상북도","제주특별자치도","계","80세이상","이동자수","명","11","7","10","9","4","18",
"경상북도","제주특별자치도","계","80세이상","순이동자수","명","2","0","3","1","-1","5",
"경상남도","전국","계","계","이동자수","명","423864","456164","450279","410180","409200","395524",
"경상남도","전국","계","계","순이동자수","명","-3794","-6075","-5105","-1772","-3979","5810",
"경상남도","전국","계","0 - 4세","이동자수","명","29230","29883","28854","24147","23840","21541",
"경상남도","전국","계","0 - 4세","순이동자수","명","-497","-1140","-934","-657","-1593","-260",
"경상남도","전국","계","5 - 9세","이동자수","명","21869","22999","22150","19627","19404","18417",
"경상남도","전국","계","5 - 9세","순이동자수","명","10","-122","53","235","-521","129",
"경상남도","전국","계","10 - 14세","이동자수","명","18853","19498","17641","14110","13664","13327",
"경상남도","전국","계","10 - 14세","순이동자수","명","298","249","344","176","-237","179",
"경상남도","전국","계","15 - 19세","이동자수","명","24797","25868","25131","22227","21656","19747",
"경상남도","전국","계","15 - 19세","순이동자수","명","1335","1239","1200","1318","1347","1436",
"경상남도","전국","계","20 - 24세","이동자수","명","34850","38842","40247","39230","39244","38760",
"경상남도","전국","계","20 - 24세","순이동자수","명","4562","4500","4701","5219","6355","7013",
"경상남도","전국","계","25 - 29세","이동자수","명","47239","48063","47652","45903","46316","47204",
"경상남도","전국","계","25 - 29세","순이동자수","명","298","677","690","2071","3131","3964",
"경상남도","전국","계","30 - 34세","이동자수","명","58481","60213","56733","48793","45896","41577",
"경상남도","전국","계","30 - 34세","순이동자수","명","-1969","-2145","-2197","-865","-1356","140",
"경상남도","전국","계","35 - 39세","이동자수","명","40447","43458","43276","39471","41266","39884",
"경상남도","전국","계","35 - 39세","순이동자수","명","-1246","-1388","-1508","-1068","-1689","-535",
"경상남도","전국","계","40 - 44세","이동자수","명","35878","39333","37963","32470","32024","29668",
"경상남도","전국","계","40 - 44세","순이동자수","명","-730","-690","-733","-451","-615","-108",
"경상남도","전국","계","45 - 49세","이동자수","명","28317","32900","33219","30523","31039","30141",
"경상남도","전국","계","45 - 49세","순이동자수","명","-1067","-950","-921","-969","-1142","-828",
"경상남도","전국","계","50 - 54세","이동자수","명","26974","29608","29278","25913","26001","25180",
"경상남도","전국","계","50 - 54세","순이동자수","명","-1186","-1886","-1553","-1621","-1522","-945",
"경상남도","전국","계","55 - 59세","이동자수","명","19591","23142","24234","23944","24399","24240",
"경상남도","전국","계","55 - 59세","순이동자수","명","-1486","-1942","-1548","-2063","-2142","-1457",
"경상남도","전국","계","60 - 64세","이동자수","명","12257","14366","16010","16104","16817","17731",
"경상남도","전국","계","60 - 64세","순이동자수","명","-1022","-1140","-1298","-1507","-1867","-1209",
"경상남도","전국","계","65 - 69세","이동자수","명","7926","9159","9422","9660","9581","9737",
"경상남도","전국","계","65 - 69세","순이동자수","명","-561","-721","-810","-844","-1125","-866",
"경상남도","전국","계","70 - 74세","이동자수","명","6602","7105","6884","6094","6074","6208",
"경상남도","전국","계","70 - 74세","순이동자수","명","-465","-438","-443","-530","-533","-366",
"경상남도","전국","계","75 - 79세","이동자수","명","4741","5306","5084","4984","5117","5033",
"경상남도","전국","계","75 - 79세","순이동자수","명","-237","-219","-96","-288","-309","-397",
"경상남도","전국","계","80세이상","이동자수","명","5812","6421","6501","6980","6862","7129",
"경상남도","전국","계","80세이상","순이동자수","명","169","41","-52","72","-161","-80",
"경상남도","서울특별시","계","계","이동자수","명","16841","17144","16781","17169","17312","17872",
"경상남도","서울특별시","계","계","순이동자수","명","2394","2345","1561","3452","4620","6169",
"경상남도","서울특별시","계","0 - 4세","이동자수","명","520","448","438","428","426","430",
"경상남도","서울특별시","계","0 - 4세","순이동자수","명","-211","-232","-208","-166","-61","-33",
"경상남도","서울특별시","계","5 - 9세","이동자수","명","324","302","265","297","269","270",
"경상남도","서울특별시","계","5 - 9세","순이동자수","명","-73","-91","-120","-10","-20","44",
"경상남도","서울특별시","계","10 - 14세","이동자수","명","350","312","272","236","250","230",
"경상남도","서울특별시","계","10 - 14세","순이동자수","명","16","4","-5","7","48","35",
"경상남도","서울특별시","계","15 - 19세","이동자수","명","1202","1261","1206","1272","1301","1249",
"경상남도","서울특별시","계","15 - 19세","순이동자수","명","595","644","533","673","728","730",
"경상남도","서울특별시","계","20 - 24세","이동자수","명","3769","4015","4050","4390","4459","4669",
"경상남도","서울특별시","계","20 - 24세","순이동자수","명","2050","2229","2062","2438","2608","2986",
"경상남도","서울특별시","계","25 - 29세","이동자수","명","3854","4028","3874","4007","4262","4482",
"경상남도","서울특별시","계","25 - 29세","순이동자수","명","1233","1305","1093","1507","1977","2167",
"경상남도","서울특별시","계","30 - 34세","이동자수","명","2005","2072","1880","1860","1835","1882",
"경상남도","서울특별시","계","30 - 34세","순이동자수","명","-100","-170","-305","-78","186","416",
"경상남도","서울특별시","계","35 - 39세","이동자수","명","924","992","982","1004","1026","1050",
"경상남도","서울특별시","계","35 - 39세","순이동자수","명","-342","-331","-389","-222","-118","33",
"경상남도","서울특별시","계","40 - 44세","이동자수","명","821","748","752","751","680","623",
"경상남도","서울특별시","계","40 - 44세","순이동자수","명","-162","-205","-243","-82","-43","-32",
"경상남도","서울특별시","계","45 - 49세","이동자수","명","661","682","675","667","680","655",
"경상남도","서울특별시","계","45 - 49세","순이동자수","명","-134","-67","-199","-163","-58","-29",
"경상남도","서울특별시","계","50 - 54세","이동자수","명","662","608","624","577","541","591",
"경상남도","서울특별시","계","50 - 54세","순이동자수","명","-137","-224","-191","-124","-130","-5",
"경상남도","서울특별시","계","55 - 59세","이동자수","명","512","526","547","530","494","564",
"경상남도","서울특별시","계","55 - 59세","순이동자수","명","-198","-175","-144","-146","-148","-3",
"경상남도","서울특별시","계","60 - 64세","이동자수","명","351","348","388","390","379","434",
"경상남도","서울특별시","계","60 - 64세","순이동자수","명","-94","-167","-110","-72","-152","-34",
"경상남도","서울특별시","계","65 - 69세","이동자수","명","274","270","281","241","249","243",
"경상남도","서울특별시","계","65 - 69세","순이동자수","명","-9","-37","-103","-68","-52","-70",
"경상남도","서울특별시","계","70 - 74세","이동자수","명","186","186","165","148","148","172",
"경상남도","서울특별시","계","70 - 74세","순이동자수","명","-41","-71","-77","-45","-64","-18",
"경상남도","서울특별시","계","75 - 79세","이동자수","명","160","133","163","141","129","138",
"경상남도","서울특별시","계","75 - 79세","순이동자수","명","-8","-51","-21","-25","-46","-22",
"경상남도","서울특별시","계","80세이상","이동자수","명","266","213","219","230","184","190",
"경상남도","서울특별시","계","80세이상","순이동자수","명","9","-16","-12","28","-35","4",
"경상남도","부산광역시","계","계","이동자수","명","46232","50672","51578","46877","47218","42235",
"경상남도","부산광역시","계","계","순이동자수","명","-9518","-9186","-6644","-11010","-17896","-11581",
"경상남도","부산광역시","계","0 - 4세","이동자수","명","2809","2811","2850","2290","1991","1870",
"경상남도","부산광역시","계","0 - 4세","순이동자수","명","-420","-486","6","-626","-1755","-591",
"경상남도","부산광역시","계","5 - 9세","이동자수","명","1811","1832","1870","1612","1347","1256",
"경상남도","부산광역시","계","5 - 9세","순이동자수","명","32","27","272","-46","-807","-231",
"경상남도","부산광역시","계","10 - 14세","이동자수","명","1633","1660","1472","1169","955","979",
"경상남도","부산광역시","계","10 - 14세","순이동자수","명","166","176","147","-61","-482","-73",
"경상남도","부산광역시","계","15 - 19세","이동자수","명","2461","2713","2659","2214","2241","2054",
"경상남도","부산광역시","계","15 - 19세","순이동자수","명","172","276","328","-62","-119","96",
"경상남도","부산광역시","계","20 - 24세","이동자수","명","5355","5891","6304","6363","6499","6330",
