"행정구역별","각세별","항목","단위","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년",
"전라북도","27세","순이동","","-706","-767","-622","-509","-805","-777",
"전라북도","27세","시군구간전입","","1140","1212","1107","1169","1143","1190",
"전라북도","27세","시군구간전출","","1140","1212","1107","1169","1143","1190",
"전라북도","27세","시도간전입","","1662","1642","1672","1688","1521","1647",
"전라북도","27세","시도간전출","","2368","2409","2294","2197","2326","2424",
"전라북도","28세","총전입","","5012","5254","4895","4422","4451","4536",
"전라북도","28세","총전출","","5562","5701","5353","4908","4922","5178",
"전라북도","28세","순이동","","-550","-447","-458","-486","-471","-642",
"전라북도","28세","시군구간전입","","1211","1284","1211","1133","1067","1122",
"전라북도","28세","시군구간전출","","1211","1284","1211","1133","1067","1122",
"전라북도","28세","시도간전입","","1596","1645","1649","1510","1535","1409",
"전라북도","28세","시도간전출","","2146","2092","2107","1996","2006","2051",
"전라북도","29세","총전입","","5579","5239","5106","4723","4243","4531",
"전라북도","29세","총전출","","6002","5649","5400","5089","4686","5075",
"전라북도","29세","순이동","","-423","-410","-294","-366","-443","-544",
"전라북도","29세","시군구간전입","","1290","1266","1278","1130","1006","1097",
"전라북도","29세","시군구간전출","","1290","1266","1278","1130","1006","1097",
"전라북도","29세","시도간전입","","1660","1561","1589","1543","1443","1328",
"전라북도","29세","시도간전출","","2083","1971","1883","1909","1886","1872",
"전라북도","30세","총전입","","5950","5807","5052","4707","4297","4327",
"전라북도","30세","총전출","","6258","6085","5302","5064","4636","4790",
"전라북도","30세","순이동","","-308","-278","-250","-357","-339","-463",
"전라북도","30세","시군구간전입","","1311","1326","1217","1175","1104","1017",
"전라북도","30세","시군구간전출","","1311","1326","1217","1175","1104","1017",
"전라북도","30세","시도간전입","","1798","1753","1472","1398","1353","1270",
"전라북도","30세","시도간전출","","2106","2031","1722","1755","1692","1733",
"전라북도","31세","총전입","","6291","6154","5517","4653","4156","4217",
"전라북도","31세","총전출","","6538","6371","5632","4854","4441","4623",
"전라북도","31세","순이동","","-247","-217","-115","-201","-285","-406",
"전라북도","31세","시군구간전입","","1415","1491","1302","1122","1034","1041",
"전라북도","31세","시군구간전출","","1415","1491","1302","1122","1034","1041",
"전라북도","31세","시도간전입","","1816","1765","1576","1382","1263","1133",
"전라북도","31세","시도간전출","","2063","1982","1691","1583","1548","1539",
"전라북도","32세","총전입","","5926","6530","5761","5022","4058","4323",
"전라북도","32세","총전출","","6028","6685","5895","5131","4279","4705",
"전라북도","32세","순이동","","-102","-155","-134","-109","-221","-382",
"전라북도","32세","시군구간전입","","1299","1479","1307","1086","987","1013",
"전라북도","32세","시군구간전출","","1299","1479","1307","1086","987","1013",
"전라북도","32세","시도간전입","","1708","1832","1634","1451","1210","1115",
"전라북도","32세","시도간전출","","1810","1987","1768","1560","1431","1497",
"전라북도","33세","총전입","","5892","6072","5947","5198","4431","4257",
"전라북도","33세","총전출","","5959","6191","6006","5252","4621","4542",
"전라북도","33세","순이동","","-67","-119","-59","-54","-190","-285",
"전라북도","33세","시군구간전입","","1301","1366","1319","1195","1076","991",
"전라북도","33세","시군구간전출","","1301","1366","1319","1195","1076","991",
"전라북도","33세","시도간전입","","1677","1563","1677","1485","1250","1042",
"전라북도","33세","시도간전출","","1744","1682","1736","1539","1440","1327",
"전라북도","34세","총전입","","5171","5930","5531","5360","4567","4501",
"전라북도","34세","총전출","","5134","5930","5534","5335","4783","4779",
"전라북도","34세","순이동","","37","0","-3","25","-216","-278",
"전라북도","34세","시군구간전입","","1064","1332","1183","1221","1045","1028",
"전라북도","34세","시군구간전출","","1064","1332","1183","1221","1045","1028",
"전라북도","34세","시도간전입","","1463","1611","1528","1517","1262","1120",
"전라북도","34세","시도간전출","","1426","1611","1531","1492","1478","1398",
"전라북도","35세","총전입","","5021","5386","5363","5076","4679","4848",
"전라북도","35세","총전출","","4952","5196","5382","5075","4788","4966",
"전라북도","35세","순이동","","69","190","-19","1","-109","-118",
"전라북도","35세","시군구간전입","","1101","1233","1174","1159","1103","1052",
"전라북도","35세","시군구간전출","","1101","1233","1174","1159","1103","1052",
"전라북도","35세","시도간전입","","1366","1471","1405","1378","1318","1264",
"전라북도","35세","시도간전출","","1297","1281","1424","1377","1427","1382",
"전라북도","36세","총전입","","4788","5321","4868","4912","4364","4753",
"전라북도","36세","총전출","","4757","5188","4901","4836","4428","5017",
"전라북도","36세","순이동","","31","133","-33","76","-64","-264",
"전라북도","36세","시군구간전입","","963","1133","1169","1075","1024","1061",
"전라북도","36세","시군구간전출","","963","1133","1169","1075","1024","1061",
"전라북도","36세","시도간전입","","1231","1425","1202","1313","1233","1116",
"전라북도","36세","시도간전출","","1200","1292","1235","1237","1297","1380",
"전라북도","37세","총전입","","4580","4891","4713","4402","4062","4574",
"전라북도","37세","총전출","","4504","4727","4588","4392","4123","4650",
"전라북도","37세","순이동","","76","164","125","10","-61","-76",
"전라북도","37세","시군구간전입","","995","1042","994","968","871","972",
"전라북도","37세","시군구간전출","","995","1042","994","968","871","972",
"전라북도","37세","시도간전입","","1192","1338","1308","1204","1157","1108",
"전라북도","37세","시도간전출","","1116","1174","1183","1194","1218","1184",
"전라북도","38세","총전입","","4679","4714","4447","4230","3779","4326",
"전라북도","38세","총전출","","4546","4646","4324","4159","3814","4501",
"전라북도","38세","순이동","","133","68","123","71","-35","-175",
"전라북도","38세","시군구간전입","","950","1035","951","955","869","1001",
"전라북도","38세","시군구간전출","","950","1035","951","955","869","1001",
"전라북도","38세","시도간전입","","1238","1208","1188","1090","1023","1019",
"전라북도","38세","시도간전출","","1105","1140","1065","1019","1058","1194",
"전라북도","39세","총전입","","4961","4876","4264","3951","3749","3934",
"전라북도","39세","총전출","","4761","4728","4144","3879","3828","4024",
"전라북도","39세","순이동","","200","148","120","72","-79","-90",
"전라북도","39세","시군구간전입","","1166","1074","899","886","863","891",
"전라북도","39세","시군구간전출","","1166","1074","899","886","863","891",
"전라북도","39세","시도간전입","","1239","1232","1094","1067","989","901",
"전라북도","39세","시도간전출","","1039","1084","974","995","1068","991",
"전라북도","40세","총전입","","4919","5093","4493","4025","3566","3884",
"전라북도","40세","총전출","","4803","4977","4352","3903","3578","3899",
"전라북도","40세","순이동","","116","116","141","122","-12","-15",
"전라북도","40세","시군구간전입","","1022","1187","967","851","813","859",
"전라북도","40세","시군구간전출","","1022","1187","967","851","813","859",
"전라북도","40세","시도간전입","","1233","1224","1199","1046","960","896",
"전라북도","40세","시도간전출","","1117","1108","1058","924","972","911",
"전라북도","41세","총전입","","4522","5159","4680","4080","3583","3677",
"전라북도","41세","총전출","","4391","5018","4605","4042","3553","3712",
"전라북도","41세","순이동","","131","141","75","38","30","-35",
"전라북도","41세","시군구간전입","","1040","1080","1004","943","841","777",
"전라북도","41세","시군구간전출","","1040","1080","1004","943","841","777",
"전라북도","41세","시도간전입","","1084","1255","1129","1001","925","903",
"전라북도","41세","시도간전출","","953","1114","1054","963","895","938",
"전라북도","42세","총전입","","4705","4860","4547","4338","3558","3602",
"전라북도","42세","총전출","","4565","4711","4446","4193","3573","3707",
"전라북도","42세","순이동","","140","149","101","145","-15","-105",
"전라북도","42세","시군구간전입","","1105","1147","973","931","833","819",
"전라북도","42세","시군구간전출","","1105","1147","973","931","833","819",
"전라북도","42세","시도간전입","","1179","1186","1120","1110","924","807",
"전라북도","42세","시도간전출","","1039","1037","1019","965","939","912",
"전라북도","43세","총전입","","4410","5025","4483","4222","4042","3760",
"전라북도","43세","총전출","","4287","4859","4414","4133","3993","3868",
"전라북도","43세","순이동","","123","166","69","89","49","-108",
"전라북도","43세","시군구간전입","","1014","1132","946","943","957","866",
"전라북도","43세","시군구간전출","","1014","1132","946","943","957","866",
"전라북도","43세","시도간전입","","1060","1189","1050","1022","989","820",
"전라북도","43세","시도간전출","","937","1023","981","933","940","928",
"전라북도","44세","총전입","","4340","4537","4406","4022","3779","4151",
"전라북도","44세","총전출","","4243","4455","4268","3943","3772","4214",
"전라북도","44세","순이동","","97","82","138","79","7","-63",
"전라북도","44세","시군구간전입","","1014","1105","960","926","876","975",
"전라북도","44세","시군구간전출","","1014","1105","960","926","876","975",
"전라북도","44세","시도간전입","","1089","1057","1045","1025","956","896",
"전라북도","44세","시도간전출","","992","975","907","946","949","959",
"전라북도","45세","총전입","","4060","4764","4298","4302","3685","3891",
"전라북도","45세","총전출","","3903","4623","4176","4132","3627","3939",
"전라북도","45세","순이동","","157","141","122","170","58","-48",
"전라북도","45세","시군구간전입","","964","1102","952","976","862","880",
"전라북도","45세","시군구간전출","","964","1102","952","976","862","880",
"전라북도","45세","시도간전입","","970","1090","1030","1091","995","882",
"전라북도","45세","시도간전출","","813","949","908","921","937","930",
"전라북도","46세","총전입","","3732","4148","4348","3770","3908","3909",
"전라북도","46세","총전출","","3609","4058","4287","3713","3808","4036",
"전라북도","46세","순이동","","123","90","61","57","100","-127",
"전라북도","46세","시군구간전입","","828","958","951","893","939","887",
"전라북도","46세","시군구간전출","","828","958","951","893","939","887",
"전라북도","46세","시도간전입","","886","1001","1002","917","987","829",
"전라북도","46세","시도간전출","","763","911","941","860","887","956",
"전라북도","47세","총전입","","3770","3968","3969","4017","3709","4047",
"전라북도","47세","총전출","","3630","3893","3862","3997","3642","4060",
"전라북도","47세","순이동","","140","75","107","20","67","-13",
"전라북도","47세","시군구간전입","","866","890","926","913","885","918",
"전라북도","47세","시군구간전출","","866","890","926","913","885","918",
"전라북도","47세","시도간전입","","894","947","944","965","936","879",
"전라북도","47세","시도간전출","","754","872","837","945","869","892",
"전라북도","48세","총전입","","3531","4013","3786","3550","3738","3815",
"전라북도","48세","총전출","","3377","3826","3694","3487","3714","3885",
"전라북도","48세","순이동","","154","187","92","63","24","-70",
"전라북도","48세","시군구간전입","","795","923","847","884","962","850",
"전라북도","48세","시군구간전출","","795","923","847","884","962","850",
"전라북도","48세","시도간전입","","881","973","857","844","936","838",
"전라북도","48세","시도간전출","","727","786","765","781","912","908",
"전라북도","49세","총전입","","3101","3828","3803","3549","3338","3843",
"전라북도","49세","총전출","","2983","3648","3688","3461","3309","3812",
"전라북도","49세","순이동","","118","180","115","88","29","31",
"전라북도","49세","시군구간전입","","686","896","905","839","891","937",
"전라북도","49세","시군구간전출","","686","896","905","839","891","937",
"전라북도","49세","시도간전입","","794","946","891","857","814","886",
"전라북도","49세","시도간전출","","676","766","776","769","785","855",
"전라북도","50세","총전입","","3563","3434","3600","3394","3340","3540",
"전라북도","50세","총전출","","3454","3276","3509","3235","3261","3555",
"전라북도","50세","순이동","","109","158","91","159","79","-15",
"전라북도","50세","시군구간전입","","809","788","834","848","836","815",
"전라북도","50세","시군구간전출","","809","788","834","848","836","815",
"전라북도","50세","시도간전입","","863","831","891","885","837","769",
"전라북도","50세","시도간전출","","754","673","800","726","758","784",
"전라북도","51세","총전입","","3259","3995","3295","3297","3232","3394",
"전라북도","51세","총전출","","3157","3819","3214","3238","3188","3398",
"전라북도","51세","순이동","","102","176","81","59","44","-4",
"전라북도","51세","시군구간전입","","762","986","781","802","817","812",
"전라북도","51세","시군구간전출","","762","986","781","802","817","812",
"전라북도","51세","시도간전입","","794","968","767","816","822","749",
"전라북도","51세","시도간전출","","692","792","686","757","778","753",
"전라북도","52세","총전입","","3801","3607","3608","3086","3067","3374",
"전라북도","52세","총전출","","3603","3452","3450","2995","2964","3285",
"전라북도","52세","순이동","","198","155","158","91","103","89",
"전라북도","52세","시군구간전입","","829","867","821","829","828","810",
"전라북도","52세","시군구간전출","","829","867","821","829","828","810",
"전라북도","52세","시도간전입","","984","886","872","777","766","799",
"전라북도","52세","시도간전출","","786","731","714","686","663","710",
"전라북도","53세","총전입","","3498","4094","3444","3292","2946","3345",
"전라북도","53세","총전출","","3362","3909","3274","3245","2837","3240",
"전라북도","53세","순이동","","136","185","170","47","109","105",
"전라북도","53세","시군구간전입","","803","981","789","826","760","768",
"전라북도","53세","시군구간전출","","803","981","789","826","760","768",
"전라북도","53세","시도간전입","","889","1008","852","813","757","809",
"전라북도","53세","시도간전출","","753","823","682","766","648","704",
"전라북도","54세","총전입","","2939","3742","3924","3235","3101","2853",
"전라북도","54세","총전출","","2782","3532","3728","3120","3035","2846",
"전라북도","54세","순이동","","157","210","196","115","66","7",
"전라북도","54세","시군구간전입","","694","868","929","819","787","686",
"전라북도","54세","시군구간전출","","694","868","929","819","787","686",
"전라북도","54세","시도간전입","","798","966","964","831","822","671",
"전라북도","54세","시도간전출","","641","756","768","716","756","664",
"전라북도","55세","총전입","","2850","3240","3663","3752","3031","3277",
"전라북도","55세","총전출","","2670","3093","3463","3604","2958","3168",
"전라북도","55세","순이동","","180","147","200","148","73","109",
"전라북도","55세","시군구간전입","","619","721","932","903","777","811",
"전라북도","55세","시군구간전출","","619","721","932","903","777","811",
"전라북도","55세","시도간전입","","769","822","923","963","804","808",
"전라북도","55세","시도간전출","","589","675","723","815","731","699",
"전라북도","56세","총전입","","2705","2976","3073","3418","3354","3152",
"전라북도","56세","총전출","","2524","2862","2932","3242","3262","3109",
"전라북도","56세","순이동","","181","114","141","176","92","43",
"전라북도","56세","시군구간전입","","596","698","704","815","890","794",
"전라북도","56세","시군구간전출","","596","698","704","815","890","794",
"전라북도","56세","시도간전입","","749","761","803","917","883","735",
"전라북도","56세","시도간전출","","568","647","662","741","791","692",
"전라북도","57세","총전입","","2565","2746","2757","2823","3210","3578",
"전라북도","57세","총전출","","2406","2608","2636","2687","3056","3499",
"전라북도","57세","순이동","","159","138","121","136","154","79",
"전라북도","57세","시군구간전입","","571","654","613","650","858","894",
"전라북도","57세","시군구간전출","","571","654","613","650","858","894",
"전라북도","57세","시도간전입","","720","720","742","796","888","867",
"전라북도","57세","시도간전출","","561","582","621","660","734","788",
"전라북도","58세","총전입","","2518","2511","2653","2638","2693","3311",
"전라북도","58세","총전출","","2413","2419","2489","2541","2582","3210",
"전라북도","58세","순이동","","105","92","164","97","111","101",
"전라북도","58세","시군구간전입","","572","632","619","622","670","829",
"전라북도","58세","시군구간전출","","572","632","619","622","670","829",
"전라북도","58세","시도간전입","","694","645","744","721","726","828",
"전라북도","58세","시도간전출","","589","553","580","624","615","727",
"전라북도","59세","총전입","","2028","2736","2608","2526","2545","2850",
"전라북도","59세","총전출","","1886","2584","2450","2387","2412","2793",
"전라북도","59세","순이동","","142","152","158","139","133","57",
"전라북도","59세","시군구간전입","","460","681","611","597","637","725",
"전라북도","59세","시군구간전출","","460","681","611","597","637","725",
"전라북도","59세","시도간전입","","587","693","706","675","718","723",
"전라북도","59세","시도간전출","","445","541","548","536","585","666",
"전라북도","60세","총전입","","1946","2185","2690","2568","2412","2782",
"전라북도","60세","총전출","","1812","2104","2468","2466","2316","2696",
"전라북도","60세","순이동","","134","81","222","102","96","86",
"전라북도","60세","시군구간전입","","456","522","636","662","632","658",
"전라북도","60세","시군구간전출","","456","522","636","662","632","658",
"전라북도","60세","시도간전입","","568","533","766","712","660","701",
"전라북도","60세","시도간전출","","434","452","544","610","564","615",
"전라북도","61세","총전입","","1850","1933","2002","2426","2244","2437",
"전라북도","61세","총전출","","1745","1855","1850","2312","2151","2368",
"전라북도","61세","순이동","","105","78","152","114","93","69",
"전라북도","61세","시군구간전입","","424","497","484","573","591","604",
"전라북도","61세","시군구간전출","","424","497","484","573","591","604",
"전라북도","61세","시도간전입","","534","509","524","672","658","628",
"전라북도","61세","시도간전출","","429","431","372","558","565","559",
"전라북도","62세","총전입","","1658","1829","1786","1833","2185","2314",
"전라북도","62세","총전출","","1535","1738","1683","1755","2071","2284",
"전라북도","62세","순이동","","123","91","103","78","114","30",
"전라북도","62세","시군구간전입","","372","460","388","472","563","580",
"전라북도","62세","시군구간전출","","372","460","388","472","563","580",
"전라북도","62세","시도간전입","","494","473","525","508","638","583",
"전라북도","62세","시도간전출","","371","382","422","430","524","553",
"전라북도","63세","총전입","","1766","1729","1833","1638","1752","2376",
"전라북도","63세","총전출","","1623","1611","1713","1603","1652","2270",
"전라북도","63세","순이동","","143","118","120","35","100","106",
"전라북도","63세","시군구간전입","","425","413","420","408","465","615",
"전라북도","63세","시군구간전출","","425","413","420","408","465","615",
"전라북도","63세","시도간전입","","547","486","500","469","504","595",
"전라북도","63세","시도간전출","","404","368","380","434","404","489",
"전라북도","64세","총전입","","1636","1865","1722","1780","1592","1872",
"전라북도","64세","총전출","","1555","1763","1671","1690","1550","1852",
"전라북도","64세","순이동","","81","102","51","90","42","20",
"전라북도","64세","시군구간전입","","386","443","414","437","378","471",
"전라북도","64세","시군구간전출","","386","443","414","437","378","471",
"전라북도","64세","시도간전입","","457","499","466","515","455","490",
"전라북도","64세","시도간전출","","376","397","415","425","413","470",
"전라북도","65세","총전입","","1591","1535","1735","1601","1578","1683",
"전라북도","65세","총전출","","1463","1477","1706","1570","1506","1681",
"전라북도","65세","순이동","","128","58","29","31","72","2",
"전라북도","65세","시군구간전입","","355","341","446","383","379","388",
"전라북도","65세","시군구간전출","","355","341","446","383","379","388",
"전라북도","65세","시도간전입","","473","429","439","427","480","447",
"전라북도","65세","시도간전출","","345","371","410","396","408","445",
"전라북도","66세","총전입","","1491","1597","1469","1505","1308","1538",
"전라북도","66세","총전출","","1417","1523","1392","1447","1248","1520",
"전라북도","66세","순이동","","74","74","77","58","60","18",
"전라북도","66세","시군구간전입","","345","387","337","334","313","379",
"전라북도","66세","시군구간전출","","345","387","337","334","313","379",
"전라북도","66세","시도간전입","","406","430","378","403","383","375",
"전라북도","66세","시도간전출","","332","356","301","345","323","357",
"전라북도","67세","총전입","","1063","1660","1393","1299","1388","1435",
"전라북도","67세","총전출","","1025","1558","1350","1257","1283","1411",
"전라북도","67세","순이동","","38","102","43","42","105","24",
"전라북도","67세","시군구간전입","","235","339","329","330","339","334",
"전라북도","67세","시군구간전출","","235","339","329","330","339","334",
"전라북도","67세","시도간전입","","305","427","346","326","410","335",
"전라북도","67세","시도간전출","","267","325","303","284","305","311",
"전라북도","68세","총전입","","1001","1153","1453","1370","1201","1443",
"전라북도","68세","총전출","","1000","1099","1379","1310","1163","1401",
"전라북도","68세","순이동","","1","54","74","60","38","42",
"전라북도","68세","시군구간전입","","223","234","327","296","305","360",
"전라북도","68세","시군구간전출","","223","234","327","296","305","360",
"전라북도","68세","시도간전입","","290","308","381","386","294","368",
"전라북도","68세","시도간전출","","289","254","307","326","256","326",
"전라북도","69세","총전입","","1003","1028","1086","1317","1265","1225",
"전라북도","69세","총전출","","956","1001","1013","1254","1179","1219",
"전라북도","69세","순이동","","47","27","73","63","86","6",
"전라북도","69세","시군구간전입","","231","245","204","280","283","280",
"전라북도","69세","시군구간전출","","231","245","204","280","283","280",
"전라북도","69세","시도간전입","","283","271","317","357","357","309",
"전라북도","69세","시도간전출","","236","244","244","294","271","303",
"전라북도","70세","총전입","","1303","1000","944","964","1201","1284",
"전라북도","70세","총전출","","1216","981","915","920","1128","1264",
"전라북도","70세","순이동","","87","19","29","44","73","20",
"전라북도","70세","시군구간전입","","277","194","221","223","280","310",
"전라북도","70세","시군구간전출","","277","194","221","223","280","310",
"전라북도","70세","시도간전입","","362","285","247","255","331","323",
"전라북도","70세","시도간전출","","275","266","218","211","258","303",
"전라북도","71세","총전입","","1380","1256","953","905","835","1207",
"전라북도","71세","총전출","","1309","1190","898","869","757","1208",
"전라북도","71세","순이동","","71","66","55","36","78","-1",
"전라북도","71세","시군구간전입","","343","308","202","227","183","276",
"전라북도","71세","시군구간전출","","343","308","202","227","183","276",
"전라북도","71세","시도간전입","","354","331","259","240","237","283",
"전라북도","71세","시도간전출","","283","265","204","204","159","284",
"전라북도","72세","총전입","","955","1326","1037","873","852","899",
"전라북도","72세","총전출","","881","1308","963","853","835","883",
"전라북도","72세","순이동","","74","18","74","20","17","16",
"전라북도","72세","시군구간전입","","222","309","223","221","219","203",
"전라북도","72세","시군구간전출","","222","309","223","221","219","203",
"전라북도","72세","시도간전입","","291","318","286","209","214","234",
"전라북도","72세","시도간전출","","217","300","212","189","197","218",
"전라북도","73세","총전입","","965","956","1209","1018","767","832",
"전라북도","73세","총전출","","965","908","1127","989","742","813",
"전라북도","73세","순이동","","0","48","82","29","25","19",
"전라북도","73세","시군구간전입","","254","208","269","237","190","196",
"전라북도","73세","시군구간전출","","254","208","269","237","190","196",
"전라북도","73세","시도간전입","","265","280","341","254","208","197",
"전라북도","73세","시도간전출","","265","232","259","225","183","178",
"전라북도","74세","총전입","","969","913","853","1088","958","801",
"전라북도","74세","총전출","","959","870","833","1100","927","803",
"전라북도","74세","순이동","","10","43","20","-12","31","-2",
"전라북도","74세","시군구간전입","","234","188","185","278","223","181",
"전라북도","74세","시군구간전출","","234","188","185","278","223","181",
"전라북도","74세","시도간전입","","265","264","268","266","255","206",
"전라북도","74세","시도간전출","","255","221","248","278","224","208",
"전라북도","75세","총전입","","913","971","853","833","979","884",
"전라북도","75세","총전출","","884","927","840","789","974","919",
"전라북도","75세","순이동","","29","44","13","44","5","-35",
"전라북도","75세","시군구간전입","","235","239","196","198","256","209",
"전라북도","75세","시군구간전출","","235","239","196","198","256","209",
"전라북도","75세","시도간전입","","252","265","227","222","241","195",
"전라북도","75세","시도간전출","","223","221","214","178","236","230",
"전라북도","76세","총전입","","892","887","826","764","730","997",
"전라북도","76세","총전출","","875","842","788","762","708","978",
"전라북도","76세","순이동","","17","45","38","2","22","19",
"전라북도","76세","시군구간전입","","204","206","189","170","195","223",
"전라북도","76세","시군구간전출","","204","206","189","170","195","223",
"전라북도","76세","시도간전입","","280","263","245","205","207","253",
"전라북도","76세","시도간전출","","263","218","207","203","185","234",
"전라북도","77세","총전입","","872","846","745","793","747","764",
"전라북도","77세","총전출","","863","833","776","793","747","738",
"전라북도","77세","순이동","","9","13","-31","0","0","26",
"전라북도","77세","시군구간전입","","206","199","181","206","183","179",
"전라북도","77세","시군구간전출","","206","199","181","206","183","179",
"전라북도","77세","시도간전입","","239","244","199","202","204","200",
"전라북도","77세","시도간전출","","230","231","230","202","204","174",
"전라북도","78세","총전입","","832","885","741","732","706","702",
"전라북도","78세","총전출","","848","871","733","726","721","731",
"전라북도","78세","순이동","","-16","14","8","6","-15","-29",
"전라북도","78세","시군구간전입","","218","230","155","167","199","148",
"전라북도","78세","시군구간전출","","218","230","155","167","199","148",
"전라북도","78세","시도간전입","","235","223","223","189","184","190",
"전라북도","78세","시도간전출","","251","209","215","183","199","219",
"전라북도","79세","총전입","","708","803","768","728","677","698",
"전라북도","79세","총전출","","714","802","781","717","683","749",
"전라북도","79세","순이동","","-6","1","-13","11","-6","-51",
"전라북도","79세","시군구간전입","","156","203","173","180","161","169",
"전라북도","79세","시군구간전출","","156","203","173","180","161","169",
"전라북도","79세","시도간전입","","214","240","215","217","186","173",
"전라북도","79세","시도간전출","","220","239","228","206","192","224",
"전라북도","80세","총전입","","715","730","684","708","678","692",
"전라북도","80세","총전출","","725","726","747","719","684","712",
"전라북도","80세","순이동","","-10","4","-63","-11","-6","-20",
"전라북도","80세","시군구간전입","","175","166","174","173","173","157",
"전라북도","80세","시군구간전출","","175","166","174","173","173","157",
"전라북도","80세","시도간전입","","200","220","166","195","213","169",
"전라북도","80세","시도간전출","","210","216","229","206","219","189",
"전라북도","81세","총전입","","624","684","612","657","648","647",
"전라북도","81세","총전출","","672","712","645","702","690","690",
"전라북도","81세","순이동","","-48","-28","-33","-45","-42","-43",
"전라북도","81세","시군구간전입","","164","158","128","163","178","146",
"전라북도","81세","시군구간전출","","164","158","128","163","178","146",
"전라북도","81세","시도간전입","","172","180","152","164","170","175",
"전라북도","81세","시도간전출","","220","208","185","209","212","218",
"전라북도","82세","총전입","","554","583","605","570","615","604",
"전라북도","82세","총전출","","577","587","619","623","625","623",
"전라북도","82세","순이동","","-23","-4","-14","-53","-10","-19",
"전라북도","82세","시군구간전입","","139","147","137","145","166","167",
"전라북도","82세","시군구간전출","","139","147","137","145","166","167",
"전라북도","82세","시도간전입","","162","175","170","149","170","152",
"전라북도","82세","시도간전출","","185","179","184","202","180","171",
"전라북도","83세","총전입","","531","563","495","504","540","581",
"전라북도","83세","총전출","","544","573","525","509","570","640",
"전라북도","83세","순이동","","-13","-10","-30","-5","-30","-59",
"전라북도","83세","시군구간전입","","148","112","118","123","121","148",
"전라북도","83세","시군구간전출","","148","112","118","123","121","148",
"전라북도","83세","시도간전입","","149","151","133","141","154","146",
"전라북도","83세","시도간전출","","162","161","163","146","184","205",
"전라북도","84세","총전입","","449","493","453","488","486","503",
"전라북도","84세","총전출","","460","506","469","501","479","565",
"전라북도","84세","순이동","","-11","-13","-16","-13","7","-62",
"전라북도","84세","시군구간전입","","108","123","118","117","130","139",
"전라북도","84세","시군구간전출","","108","123","118","117","130","139",
"전라북도","84세","시도간전입","","154","142","126","135","159","123",
"전라북도","84세","시도간전출","","165","155","142","148","152","185",
"전라북도","85세","총전입","","460","422","410","427","446","451",
"전라북도","85세","총전출","","484","430","416","458","476","491",
"전라북도","85세","순이동","","-24","-8","-6","-31","-30","-40",
"전라북도","85세","시군구간전입","","115","84","111","112","117","118",
"전라북도","85세","시군구간전출","","115","84","111","112","117","118",
"전라북도","85세","시도간전입","","135","128","121","112","124","103",
"전라북도","85세","시도간전출","","159","136","127","143","154","143",
"전라북도","86세","총전입","","343","434","397","382","356","403",
"전라북도","86세","총전출","","356","435","421","399","380","446",
"전라북도","86세","순이동","","-13","-1","-24","-17","-24","-43",
"전라북도","86세","시군구간전입","","102","103","117","94","102","128",
"전라북도","86세","시군구간전출","","102","103","117","94","102","128",
"전라북도","86세","시도간전입","","91","128","94","102","98","109",
"전라북도","86세","시도간전출","","104","129","118","119","122","152",
"전라북도","87세","총전입","","220","330","376","326","329","373",
"전라북도","87세","총전출","","249","357","391","333","365","370",
"전라북도","87세","순이동","","-29","-27","-15","-7","-36","3",
"전라북도","87세","시군구간전입","","58","83","102","84","90","94",
"전라북도","87세","시군구간전출","","58","83","102","84","90","94",
"전라북도","87세","시도간전입","","54","94","103","93","94","95",
"전라북도","87세","시도간전출","","83","121","118","100","130","92",
"전라북도","88세","총전입","","219","250","287","302","266","335",
"전라북도","88세","총전출","","233","247","283","319","282","373",
"전라북도","88세","순이동","","-14","3","4","-17","-16","-38",
"전라북도","88세","시군구간전입","","65","55","65","71","79","85",
"전라북도","88세","시군구간전출","","65","55","65","71","79","85",
"전라북도","88세","시도간전입","","57","80","93","83","78","84",
"전라북도","88세","시도간전출","","71","77","89","100","94","122",
"전라북도","89세","총전입","","182","186","184","249","249","281",
"전라북도","89세","총전출","","192","188","199","258","273","289",
"전라북도","89세","순이동","","-10","-2","-15","-9","-24","-8",
"전라북도","89세","시군구간전입","","44","45","42","53","65","71",
"전라북도","89세","시군구간전출","","44","45","42","53","65","71",
"전라북도","89세","시도간전입","","48","54","47","67","68","78",
"전라북도","89세","시도간전출","","58","56","62","76","92","86",
"전라북도","90세","총전입","","209","178","120","146","198","249",
"전라북도","90세","총전출","","204","176","135","173","206","269",
"전라북도","90세","순이동","","5","2","-15","-27","-8","-20",
"전라북도","90세","시군구간전입","","50","51","24","40","45","71",
"전라북도","90세","시군구간전출","","50","51","24","40","45","71",
"전라북도","90세","시도간전입","","75","53","31","37","65","65",
"전라북도","90세","시도간전출","","70","51","46","64","73","85",
"전라북도","91세","총전입","","147","163","134","116","120","194",
"전라북도","91세","총전출","","135","169","138","122","120","201",
"전라북도","91세","순이동","","12","-6","-4","-6","0","-7",
"전라북도","91세","시군구간전입","","30","34","28","28","33","54",
"전라북도","91세","시군구간전출","","30","34","28","28","33","54",
"전라북도","91세","시도간전입","","56","48","45","41","31","46",
"전라북도","91세","시도간전출","","44","54","49","47","31","53",
"전라북도","92세","총전입","","90","135","135","120","95","132",
"전라북도","92세","총전출","","93","133","112","114","99","144",
