"행정구역별(시도)","성별","연령별","항목","단위","2015 년","2016 년","2017 년","2018 년",
"인천광역시","남자","15~19세","2017","","","","327","196",
"인천광역시","남자","15~19세","2016","","","207","157","70",
"인천광역시","남자","15~19세","2015","","193","133","77","53",
"인천광역시","남자","15~19세","2014","","111","57","40","39",
"인천광역시","남자","15~19세","2013","","59","41","26","22",
"인천광역시","남자","15~19세","2012","","25","19","17","12",
"인천광역시","남자","15~19세","2011","","21","15","10","10",
"인천광역시","남자","15~19세","2010","","7","7","6","6",
"인천광역시","남자","15~19세","2005~2009","","54","57","24","24",
"인천광역시","남자","15~19세","2000~2004","","45","45","41","38",
"인천광역시","남자","15~19세","1990~1999","","73","37","17","10",
"인천광역시","남자","15~19세","1989년이전","","X","X","X","X",
"인천광역시","남자","15~19세","미상","","","11","10","7",
"인천광역시","남자","20~24세","외국인 - 계","","3267","3157","3517","4364",
"인천광역시","남자","20~24세","2018","","","","","1738",
"인천광역시","남자","20~24세","2017","","","","1171","1128",
"인천광역시","남자","20~24세","2016","","","966","984","719",
"인천광역시","남자","20~24세","2015","","891","756","515","326",
"인천광역시","남자","20~24세","2014","","865","594","425","230",
"인천광역시","남자","20~24세","2013","","664","429","211","87",
"인천광역시","남자","20~24세","2012","","419","213","71","37",
"인천광역시","남자","20~24세","2011","","218","54","29","16",
"인천광역시","남자","20~24세","2010","","64","32","19","7",
"인천광역시","남자","20~24세","2005~2009","","43","23","14","11",
"인천광역시","남자","20~24세","2000~2004","","18","16","7","9",
"인천광역시","남자","20~24세","1990~1999","","81","65","60","47",
"인천광역시","남자","20~24세","1989년이전","","X","X","X","X",
"인천광역시","남자","20~24세","미상","","","9","11","9",
"인천광역시","남자","25~29세","외국인 - 계","","7243","7272","7499","7885",
"인천광역시","남자","25~29세","2018","","","","","1952",
"인천광역시","남자","25~29세","2017","","","","1635","1649",
"인천광역시","남자","25~29세","2016","","","1522","1600","1329",
"인천광역시","남자","25~29세","2015","","1331","1378","1264","1034",
"인천광역시","남자","25~29세","2014","","1579","1349","1125","893",
"인천광역시","남자","25~29세","2013","","1378","1136","970","354",
"인천광역시","남자","25~29세","2012","","1289","1087","343","277",
"인천광역시","남자","25~29세","2011","","900","307","220","145",
"인천광역시","남자","25~29세","2010","","277","202","144","114",
"인천광역시","남자","25~29세","2005~2009","","393","215","127","77",
"인천광역시","남자","25~29세","2000~2004","","12","10","10","8",
"인천광역시","남자","25~29세","1990~1999","","23","25","34","35",
"인천광역시","남자","25~29세","1989년이전","","61","31","19","8",
"인천광역시","남자","25~29세","미상","","","10","8","10",
"인천광역시","남자","30~34세","외국인 - 계","","7636","7961","8800","9563",
"인천광역시","남자","30~34세","2018","","","","","1843",
"인천광역시","남자","30~34세","2017","","","","1655","1832",
"인천광역시","남자","30~34세","2016","","","1405","1657","1545",
"인천광역시","남자","30~34세","2015","","1151","1290","1272","1071",
"인천광역시","남자","30~34세","2014","","1356","1219","1140","1028",
"인천광역시","남자","30~34세","2013","","1428","1208","1125","506",
"인천광역시","남자","30~34세","2012","","1151","1116","442","438",
"인천광역시","남자","30~34세","2011","","897","373","388","380",
"인천광역시","남자","30~34세","2010","","405","345","340","299",
"인천광역시","남자","30~34세","2005~2009","","1061","862","666","541",
"인천광역시","남자","30~34세","2000~2004","","82","44","29","18",
"인천광역시","남자","30~34세","1990~1999","","7","8","5","X",
"인천광역시","남자","30~34세","1989년이전","","98","68","64","45",
"인천광역시","남자","30~34세","미상","","","23","17","16",
"인천광역시","남자","35~39세","외국인 - 계","","5531","5829","6628","7329",
"인천광역시","남자","35~39세","2018","","","","","1287",
"인천광역시","남자","35~39세","2017","","","","1068","1321",
"인천광역시","남자","35~39세","2016","","","822","1063","1064",
"인천광역시","남자","35~39세","2015","","662","814","889","774",
"인천광역시","남자","35~39세","2014","","919","901","786","743",
"인천광역시","남자","35~39세","2013","","1078","931","930","354",
"인천광역시","남자","35~39세","2012","","606","611","290","297",
"인천광역시","남자","35~39세","2011","","605","271","287","293",
"인천광역시","남자","35~39세","2010","","331","312","306","284",
"인천광역시","남자","35~39세","2005~2009","","980","880","772","731",
"인천광역시","남자","35~39세","2000~2004","","218","172","122","98",
"인천광역시","남자","35~39세","1990~1999","","61","37","24","7",
"인천광역시","남자","35~39세","1989년이전","","71","66","67","51",
"인천광역시","남자","35~39세","미상","","","12","24","25",
"인천광역시","남자","40~44세","외국인 - 계","","4134","4095","4232","4635",
"인천광역시","남자","40~44세","2018","","","","","847",
"인천광역시","남자","40~44세","2017","","","","610","810",
"인천광역시","남자","40~44세","2016","","","455","611","566",
"인천광역시","남자","40~44세","2015","","422","436","440","350",
"인천광역시","남자","40~44세","2014","","664","621","455","395",
"인천광역시","남자","40~44세","2013","","561","481","500","239",
"인천광역시","남자","40~44세","2012","","330","351","165","177",
"인천광역시","남자","40~44세","2011","","393","252","204","185",
"인천광역시","남자","40~44세","2010","","297","252","245","240",
"인천광역시","남자","40~44세","2005~2009","","956","819","661","608",
"인천광역시","남자","40~44세","2000~2004","","239","205","158","125",
"인천광역시","남자","40~44세","1990~1999","","203","157","120","39",
"인천광역시","남자","40~44세","1989년이전","","69","59","56","48",
"인천광역시","남자","40~44세","미상","","","7","7","6",
"인천광역시","남자","45~49세","외국인 - 계","","3302","3497","3736","3922",
"인천광역시","남자","45~49세","2018","","","","","700",
"인천광역시","남자","45~49세","2017","","","","526","651",
"인천광역시","남자","45~49세","2016","","","357","437","415",
"인천광역시","남자","45~49세","2015","","337","395","391","232",
"인천광역시","남자","45~49세","2014","","594","562","326","244",
"인천광역시","남자","45~49세","2013","","352","262","255","172",
"인천광역시","남자","45~49세","2012","","188","162","151","136",
"인천광역시","남자","45~49세","2011","","220","188","203","182",
"인천광역시","남자","45~49세","2010","","244","220","222","235",
"인천광역시","남자","45~49세","2005~2009","","747","763","687","658",
"인천광역시","남자","45~49세","2000~2004","","245","221","182","172",
"인천광역시","남자","45~49세","1990~1999","","292","283","264","55",
"인천광역시","남자","45~49세","1989년이전","","83","68","77","58",
"인천광역시","남자","45~49세","미상","","","16","15","12",
"인천광역시","남자","50~54세","외국인 - 계","","2681","2923","3070","3129",
"인천광역시","남자","50~54세","2018","","","","","512",
"인천광역시","남자","50~54세","2017","","","","423","511",
"인천광역시","남자","50~54세","2016","","","354","420","368",
"인천광역시","남자","50~54세","2015","","314","345","321","160",
"인천광역시","남자","50~54세","2014","","530","519","263","221",
"인천광역시","남자","50~54세","2013","","314","202","168","137",
"인천광역시","남자","50~54세","2012","","138","137","123","115",
"인천광역시","남자","50~54세","2011","","188","187","166","181",
"인천광역시","남자","50~54세","2010","","236","207","219","194",
"인천광역시","남자","50~54세","2005~2009","","516","542","546","521",
"인천광역시","남자","50~54세","2000~2004","","168","151","137","113",
"인천광역시","남자","50~54세","1990~1999","","195","196","209","38",
"인천광역시","남자","50~54세","1989년이전","","82","70","62","49",
"인천광역시","남자","50~54세","미상","","","13","13","9",
"인천광역시","남자","55~59세","외국인 - 계","","1906","1977","2231","2557",
"인천광역시","남자","55~59세","2018","","","","","385",
"인천광역시","남자","55~59세","2017","","","","361","478",
"인천광역시","남자","55~59세","2016","","","228","315","329",
"인천광역시","남자","55~59세","2015","","247","256","269","132",
"인천광역시","남자","55~59세","2014","","398","377","162","165",
"인천광역시","남자","55~59세","2013","","212","148","113","101",
"인천광역시","남자","55~59세","2012","","101","98","74","92",
"인천광역시","남자","55~59세","2011","","144","106","127","131",
"인천광역시","남자","55~59세","2010","","175","156","163","191",
"인천광역시","남자","55~59세","2005~2009","","297","294","324","351",
"인천광역시","남자","55~59세","2000~2004","","106","95","94","96",
"인천광역시","남자","55~59세","1990~1999","","101","102","118","35",
"인천광역시","남자","55~59세","1989년이전","","125","94","91","61",
"인천광역시","남자","55~59세","미상","","","23","20","10",
"인천광역시","남자","60~64세","외국인 - 계","","1435","1541","1768","2007",
"인천광역시","남자","60~64세","2018","","","","","195",
"인천광역시","남자","60~64세","2017","","","","190","266",
"인천광역시","남자","60~64세","2016","","","186","228","228",
"인천광역시","남자","60~64세","2015","","176","199","201","216",
"인천광역시","남자","60~64세","2014","","286","285","289","271",
"인천광역시","남자","60~64세","2013","","173","159","159","110",
"인천광역시","남자","60~64세","2012","","136","101","90","88",
"인천광역시","남자","60~64세","2011","","142","134","129","136",
"인천광역시","남자","60~64세","2010","","146","117","114","120",
"인천광역시","남자","60~64세","2005~2009","","198","178","191","222",
